id,size,xpos,ypos,zpos,xsize,ysize,zsize,weightedx,weightedy,weightedz,minaxis,medaxis,majaxis,eccentricity,elongation,orientation,integratedintensty,sigma,seedIntensity,seedScale,minIntensityForeground,maxIntensityForeground,minIntensityBackground,maxIntensityBackground,volumeForeground,volumeBackground,foregroundIntensity,backgroundIntensity,fg/bg ratio,integratedGradientMag
8653,13985,1223,256,695,32,31,34,0,0,0,24.4929,26.398,30.608,0.372998,1.07778,-0.839105,1943.61,0,0.210195,9,0.0957745,0.283517,0.051745,0.448937,13985,424991,0.138978,0.0845265,1.64419,148.941
8717,21014,909,1068,698,35,35,35,0,0,0,30.2996,30.4241,31.2599,0.0903725,1.00411,3.00764,3156.45,0,0.237456,9,0.0756372,0.262814,0,0.412674,21014,417962,0.150207,0.0861756,1.74303,185.707
8781,20878,1424,930,702,34,35,34,0,0,0,29.9912,30.5187,31.2788,0.185118,1.01759,-0.488708,4812.31,0,0.32711,9,0.145333,0.345498,0.0595376,0.322146,20878,418098,0.230497,0.114303,2.01654,232.791
8845,16107,1169,550,708,32,33,33,0,0,0,25.4982,28.4464,31.6091,0.443331,1.11563,3.10873,3429.84,0,0.378443,9,0.136075,0.420647,0.0581488,0.410591,16107,422869,0.212941,0.107024,1.98966,258.152
8909,6957,960,345,712,24,21,29,0,0,0,18.5299,20.7289,26.0363,0.448238,1.11868,-3.04415,1438,0,0.365018,9,0.130828,0.587506,0.0526194,0.574698,6957,432019,0.206698,0.0811267,2.54785,184.113
8973,13347,1025,1011,717,30,32,33,0,0,0,23.0182,27.5184,30.5288,0.548021,1.19551,-1.89537,1952.5,0,0.24746,9,0.0996322,0.27539,0.0523622,0.359514,13347,425629,0.146288,0.0880765,1.66092,149.87
9037,13168,1149,439,722,33,30,32,0,0,0,24.2033,26.1793,29.6371,0.381139,1.08165,-0.510551,1822.32,0,0.27071,9,0.097832,0.329167,0.0552941,0.444976,13168,425808,0.13839,0.0877973,1.57625,145.607
9101,19834,1325,634,728,34,34,33,0,0,0,28.4759,30.828,31.1898,0.383111,1.0826,-3.13237,4221.23,0,0.295296,9,0.135483,0.35774,0.0574801,0.401898,19834,419142,0.212827,0.119456,1.78164,237.479
9165,19015,1524,924,733,33,35,33,0,0,0,28.3682,29.3441,31.6287,0.255753,1.0344,-2.81736,3102.19,0,0.220533,9,0.112568,0.26122,0.0611321,0.317259,19015,419961,0.163145,0.102951,1.58468,172.343
9229,12556,1037,257,738,28,31,33,0,0,0,21.0242,26.692,31.41,0.616109,1.26958,2.01625,1803.25,0,0.162822,9,0.0977291,0.430934,0.0508706,0.562277,12556,426420,0.143617,0.0807747,1.77799,164.425
9293,17655,921,955,740,33,34,34,0,0,0,25.7138,30.9032,31.6771,0.55466,1.20181,-1.99555,2145.11,0,0.252861,9,0.061415,0.259805,0,0.34771,17655,421321,0.121501,0.0546521,2.22318,187.514
9357,12321,1020,365,748,26,34,33,0,0,0,20.1086,29.1662,30.3797,0.724334,1.45043,-1.83743,2269.86,0,0.277396,9,0.118252,0.485816,0.052105,0.646272,12321,426655,0.184227,0.0848989,2.16996,228.33
9421,10500,1051,154,750,29,28,33,0,0,0,19.2545,23.7196,32.7104,0.583997,1.2319,2.87651,1985.24,0,0.256256,9,0.120515,0.422241,0.051282,0.544454,10500,428476,0.18907,0.0802506,2.35599,190.511
9485,14127,1098,717,754,31,30,33,0,0,0,25.0657,26.8533,29.5643,0.358764,1.07132,-3.1075,1717.64,0,0.233315,9,0.0893707,0.263714,0.0562714,0.3429,14127,424849,0.121585,0.0798844,1.52202,119.573
9549,6987,1085,267,759,24,23,30,0,0,0,18.4136,19.9734,26.7418,0.387422,1.08471,2.68596,1253.09,0,0.335571,9,0.116323,0.370136,0.0521565,0.562277,6987,431989,0.179347,0.0799114,2.24432,133.601
9613,17008,1294,464,765,33,30,34,0,0,0,26.3768,29.4616,30.4786,0.445477,1.11695,-3.0542,2503.37,0,0.232107,9,0.102976,0.291233,0.0568372,0.379652,17008,421968,0.147188,0.0999825,1.47214,159.788
9677,17898,1499,730,770,33,32,34,0,0,0,27.0991,29.4926,31.2392,0.394625,1.08833,-0.0959285,3905.61,0,0.323586,9,0.13983,0.369956,0.0606177,0.438906,17898,421078,0.218215,0.122175,1.78609,235.262
9741,13128,1142,404,775,30,29,33,0,0,0,23.5351,25.2516,31.231,0.362398,1.07293,-0.899225,1700.06,0,0.210992,9,0.0925083,0.329141,0.0545225,0.671399,13128,425848,0.129499,0.0884555,1.464,128.544
9805,19252,1648,13,782,35,30,35,0,0,0,28.6498,29.902,31.1629,0.286357,1.04371,2.39986,2449.92,0,0.26608,9,0.0648098,0.356634,0,0.532675,19252,275324,0.127255,0.058481,2.176,227.58
9869,17347,1359,1068,784,34,31,33,0,0,0,27.1278,29.1508,30.4146,0.366034,1.07457,-0.321296,2156.02,0,0.19196,9,0.0909395,0.225214,0.0567857,0.408713,17347,421629,0.124288,0.0958435,1.29678,133.769
9933,13119,1299,134,791,32,31,32,0,0,0,22.8676,25.7794,31.1389,0.461672,1.12733,-1.3027,2153.41,0,0.352442,9,0.109997,0.500219,0.0540339,0.53679,13119,425857,0.164145,0.0961099,1.70789,198.798
9997,17125,1372,423,794,34,30,33,0,0,0,26.2648,28.7265,31.6938,0.405028,1.09373,-1.89666,3019.06,0,0.352853,9,0.118741,0.419386,0.0591775,0.4145,17125,421851,0.176295,0.103357,1.70569,227.457
10061,10697,1604,201,799,32,28,33,0,0,0,19.9536,24.093,33.3955,0.560447,1.20745,-0.440471,2267.17,0,0.297662,9,0.133606,0.425404,0.0534167,0.637965,10697,428279,0.211944,0.0998077,2.12352,232.941
10125,20516,1623,270,804,34,34,35,0,0,0,29.929,30.2868,31.0554,0.153251,1.01195,-0.448233,2939.98,0,0.339326,9,0.073374,0.44994,0,0.618677,20516,418460,0.143302,0.114077,1.25618,217.024
10189,15829,1000,862,807,33,35,32,0,0,0,23.3763,30.6675,31.7321,0.647283,1.31191,-3.13395,1130.49,0,0.0923797,9,0.0568886,0.161176,0,0.497261,15829,423147,0.0714191,0.0496294,1.43905,49.8859
10253,17275,1196,815,813,35,31,33,0,0,0,26.6425,28.2542,32.504,0.332913,1.06049,-0.0569282,3773.82,0,0.322069,9,0.137875,0.398246,0.0567343,0.393437,17275,421701,0.218457,0.0963664,2.26694,276.481
10317,18467,1240,689,818,35,32,33,0,0,0,27.0651,29.8676,31.5804,0.422919,1.10355,-2.06708,3276.59,0,0.278836,9,0.118252,0.36687,0.0589203,0.427745,18467,420509,0.177429,0.108518,1.63502,221.334
10381,16662,1606,250,821,32,33,34,0,0,0,26.1411,28.5995,31.227,0.405621,1.09404,1.17869,2080.29,0,0.220533,9,0.0893192,0.307435,0.0526965,0.547411,16662,422314,0.124852,0.117747,1.06034,145.435
10445,18983,1269,1003,826,33,33,35,0,0,0,28.6671,28.8036,31.8524,0.0972541,1.00476,-1.08075,3439.81,0,0.264563,9,0.119384,0.295836,0.0568886,0.293856,18983,419993,0.181206,0.0967111,1.87368,188.672
10509,14199,1115,479,832,31,34,33,0,0,0,24.7902,28.0441,28.8461,0.467535,1.13125,-1.13012,2096.32,0,0.192552,9,0.103876,0.455237,0.0578145,0.670344,14199,424777,0.147638,0.108471,1.36108,166.877
10573,20810,1677,412,835,34,35,34,0,0,0,29.9237,30.6999,31.0714,0.223445,1.02594,-1.50863,2623.42,0,0.294576,9,0.0637554,0.316874,0,0.406193,20810,418166,0.126066,0.0868616,1.45134,222.835
10637,18060,1102,542,840,34,31,35,0,0,0,26.0317,30.2984,32.1103,0.511682,1.16391,-0.246785,3326.94,0,0.395083,9,0.0928684,0.413343,0,0.56508,18060,420916,0.184216,0.0888132,2.0742,326.143
10701,6058,1516,8,846,24,21,29,0,0,0,17.0992,18.4208,27.6565,0.371942,1.07729,-0.544354,1286.53,0,0.395494,9,0.135561,0.458838,0.0557827,0.527094,6058,253862,0.212369,0.0912179,2.32816,146.585
10765,6090,1130,65,850,25,19,27,0,0,0,16.015,20.4473,26.3577,0.621725,1.27675,2.64925,1255.41,0,0.409793,9,0.130108,0.425816,0.0518993,0.586169,6090,432886,0.206144,0.0849746,2.42595,148.281
10829,13827,1393,427,854,33,31,34,0,0,0,23.9472,26.5309,32.1243,0.430448,1.10789,-1.02543,2271.38,0,0.260577,9,0.11208,0.312553,0.0588175,0.415117,13827,425149,0.164272,0.104532,1.5715,169.828
10893,17340,1630,603,858,31,33,34,0,0,0,26.6029,29.4418,30.716,0.428429,1.10671,1.66269,2108.89,0,0.206414,9,0.0889077,0.245197,0.0552684,0.40303,17340,421636,0.12162,0.0881087,1.38034,130.35
10957,12880,1260,220,863,32,29,33,0,0,0,22.5569,27.8957,29.5179,0.58834,1.23668,-2.55743,2511.15,0,0.329913,9,0.125839,0.423476,0.0550883,0.537021,12880,426096,0.194964,0.0960299,2.03025,230.111
11021,12462,1413,402,867,33,31,33,0,0,0,22.9974,25.1859,31.8183,0.407721,1.09516,-3.1276,2042.51,0,0.295836,9,0.112234,0.345935,0.0596662,0.383818,12462,426514,0.163899,0.109926,1.491,171.821
11085,18126,1146,1018,871,34,32,34,0,0,0,27.8883,29.2259,30.7542,0.299066,1.04796,-0.22788,2282.07,0,0.202171,9,0.0919939,0.249183,0.0574287,0.293804,18126,420850,0.125901,0.0897478,1.40283,127.635
11149,17482,1746,10,877,35,26,35,0,0,0,24.8438,31.1035,32.0421,0.601665,1.25196,3.11581,2027.75,0,0.221819,9,0.0628809,0.314302,0,0.590412,17482,248214,0.115991,0.0765499,1.51524,182.145
11213,14926,1086,568,879,32,35,32,0,0,0,21.7667,31.0827,31.8332,0.713866,1.428,1.92818,1367.15,0,0.154155,9,0.061235,0.271738,0,0.541471,14926,424050,0.0915949,0.0522985,1.75139,102.695
11277,16543,1612,1073,885,33,30,34,0,0,0,24.8181,29.4278,31.5001,0.537356,1.18574,-2.89395,2106.63,0,0.218013,9,0.0938456,0.230409,0.0599748,0.333462,16543,422433,0.127343,0.105702,1.20473,117.758
11341,19019,1318,1004,889,34,33,35,0,0,0,27.3928,30.777,31.2508,0.455877,1.12354,-0.974071,3189.86,0,0.233392,9,0.1137,0.277731,0.0596147,0.347195,19019,419957,0.16772,0.110856,1.51296,163.568
11405,16532,1701,365,894,33,33,34,0,0,0,26.1824,28.1481,31.2808,0.367142,1.07508,-1.48297,2221.66,0,0.237816,9,0.0961088,0.302343,0.057583,0.418229,16532,422444,0.134385,0.0924483,1.45363,157.742
11469,16933,1471,1095,898,34,31,34,0,0,0,26.6509,27.484,32.8525,0.244351,1.03126,2.76037,2778.04,0,0.247383,9,0.112723,0.291387,0.0608492,0.275596,16933,422043,0.164061,0.110134,1.48964,169.568
11533,16706,1805,119,905,33,35,33,0,0,0,23.4696,31.8346,31.8904,0.675637,1.35642,-0.167344,1661.48,0,0.244348,9,0.0613121,0.319368,0,0.602423,16706,422270,0.0994545,0.0528461,1.88196,137.22
11597,9794,1680,1177,906,34,17,32,0,0,0,15.9001,29.1066,32.0005,0.837607,1.83059,0.268085,1735.16,0,0.267186,9,0.119435,0.268343,0.0610035,0.29257,9794,215470,0.177166,0.106178,1.66858,95.1319
11661,16904,1813,1040,912,34,35,33,0,0,0,23.2317,32.0539,32.3435,0.688992,1.37975,1.98029,1824.58,0,0.195921,9,0.0673045,0.235681,0,0.333899,16904,422072,0.107938,0.0513176,2.10334,134.748
11725,19204,1610,834,915,33,33,34,0,0,0,28.8973,29.8483,30.6287,0.25041,1.03291,1.69872,2171.13,0,0.16205,9,0.0847671,0.179333,0.0560913,0.316256,19204,419772,0.113056,0.0915808,1.2345,102.364
11789,15869,1135,651,918,34,34,33,0,0,0,23.0871,30.8493,31.9649,0.663267,1.33621,1.66079,1605.2,0,0.155929,9,0.0581745,0.322712,0,0.65085,15869,423107,0.101153,0.0536033,1.88707,129.722
11853,21423,1155,1142,924,35,34,35,0,0,0,30.1924,31.0631,31.3112,0.235103,1.02884,0.133491,2453.13,0,0.184657,9,0.0751485,0.21665,0,0.384564,21423,417553,0.114509,0.0677226,1.69085,117.936
11917,16670,1579,949,929,33,32,34,0,0,0,27.1451,27.5019,31.396,0.160541,1.01314,-2.70892,3023.83,0,0.362061,9,0.118741,0.381195,0.0554998,0.279788,16670,422306,0.181394,0.0899347,2.01695,239
11981,19742,1572,1098,934,34,33,34,0,0,0,29.7186,30.1402,30.2322,0.166675,1.01419,-0.518092,2995.06,0,0.238125,9,0.10565,0.26716,0.0588175,0.36044,19742,419234,0.15171,0.120293,1.26117,159.857
12045,15845,1352,916,938,31,31,33,0,0,0,25.6863,28.5896,30.2289,0.439078,1.11303,-2.34705,2176.11,0,0.19677,9,0.0979605,0.239976,0.0581231,0.316179,15845,423131,0.137337,0.102623,1.33827,134.417
12109,17004,1461,541,942,32,32,34,0,0,0,27.1403,28.6651,30.729,0.321806,1.05618,-1.62793,2300.5,0,0.224751,9,0.0964432,0.290924,0.057223,0.374817,17004,421972,0.135291,0.119297,1.13407,138.078
12173,14310,1464,1025,947,32,32,34,0,0,0,23.9242,27.4039,31.3958,0.48768,1.14545,-2.35142,1897.84,0,0.212612,9,0.0965203,0.21953,0.0598205,0.333796,14310,424666,0.132624,0.106343,1.24713,118.858
12237,17150,1862,247,953,33,35,33,0,0,0,25.0211,30.677,31.6323,0.578574,1.22605,0.120239,2147.48,0,0.249749,9,0.0629838,0.353779,0,0.396111,17150,421826,0.125217,0.0548152,2.28435,199.442
12301,20064,1859,388,956,35,33,35,0,0,0,29.9038,30.2599,30.5005,0.152964,1.01191,1.31447,2567,0,0.298022,9,0.0641669,0.325232,0,0.359412,20064,418912,0.127941,0.0618308,2.0692,249.965
12365,20494,1840,136,960,34,34,35,0,0,0,29.6717,30.2262,31.3975,0.190676,1.01869,-0.863616,2448.98,0,0.342926,9,0.0603349,0.47504,0,0.535813,20494,418482,0.119497,0.0653485,1.82861,271.404
12429,12283,1866,83,966,34,28,35,0,0,0,21.1343,26.8952,31.673,0.618476,1.27258,0.339421,2092.06,0,0.362601,9,0.0862331,0.455032,0,0.521976,12283,426693,0.170322,0.0515423,3.30451,267.258
12493,16724,1886,359,972,33,35,33,0,0,0,23.8697,31.2385,32.0846,0.645085,1.30871,0.301316,1814.17,0,0.224314,9,0.0645269,0.289998,0,0.376283,16724,422252,0.108477,0.055885,1.94108,136.574
12557,17666,1782,811,974,33,33,35,0,0,0,26.7688,29.84,30.704,0.441869,1.11473,-2.43712,2077.91,0,0.209963,9,0.0824782,0.236041,0.0462927,0.365918,17666,421310,0.117622,0.0782386,1.50338,129.639
12621,19675,1505,1123,977,34,35,33,0,0,0,29.5557,30.1151,30.3886,0.191845,1.01893,-1.44293,3760.61,0,0.342463,9,0.123627,0.378983,0.0545483,0.334851,19675,419301,0.191137,0.118922,1.60725,223.061
12685,20991,1263,1087,981,34,33,35,0,0,0,30.093,30.4424,31.4261,0.15107,1.01161,-2.76392,2988.76,0,0.252964,9,0.0709565,0.257542,0,0.347015,20991,417985,0.142383,0.0965914,1.47407,198.534
12749,12872,1583,277,986,31,31,33,0,0,0,22.3849,25.4026,32.6742,0.472739,1.13481,0.0812037,2177.34,0,0.280225,9,0.112028,0.322917,0.0542396,0.374637,12872,426104,0.169153,0.0975224,1.73451,182.592
12813,18902,1908,857,992,35,35,34,0,0,0,26.5129,31.312,31.9179,0.53202,1.18101,-2.28914,1971.4,0,0.221588,9,0.0586632,0.276393,0,0.374611,18902,420074,0.104296,0.0493294,2.11427,157.429
12877,13128,1816,613,995,31,33,33,0,0,0,22.0372,25.5663,33.2986,0.506969,1.16014,-1.75516,2302.82,0,0.303397,9,0.112568,0.329038,0.0484531,0.290384,13128,425848,0.175413,0.070547,2.48647,198.466
12941,15738,1467,500,999,32,32,33,0,0,0,25.6757,28.3257,31.3065,0.422323,1.10321,-3.08708,2731.92,0,0.361675,9,0.11298,0.36813,0.0508706,0.516061,15738,423238,0.173587,0.118122,1.46955,204.075
13005,16567,1490,583,1004,33,33,33,0,0,0,26.2433,29.2542,30.6294,0.441874,1.11473,-2.7976,2235.13,0,0.237199,9,0.0929712,0.308824,0.0496875,0.374817,16567,422409,0.134915,0.0911126,1.48075,158.21
13069,16239,1501,339,1008,32,34,33,0,0,0,23.6151,30.9188,31.4558,0.645479,1.30928,-0.417228,2258.45,0,0.216238,9,0.0945915,0.281408,0.048916,0.61055,16239,422737,0.139075,0.0962182,1.44542,149.07
13133,16400,1507,237,1012,33,33,33,0,0,0,26.089,29.2265,30.502,0.450749,1.12026,1.18995,1904.99,0,0.166988,9,0.0820153,0.2632,0.046447,0.481882,16400,422576,0.116157,0.0817295,1.42124,140.588
13197,15899,1515,1076,1015,33,33,33,0,0,0,26.3428,27.9165,30.4548,0.331005,1.05974,1.1296,1785.49,0,0.178356,9,0.0807036,0.218322,0.0481187,0.320166,15899,423077,0.112302,0.085797,1.30892,115.293
13261,7042,1443,247,1022,30,22,31,0,0,0,17.9041,19.1983,29.9732,0.360949,1.07229,0.425917,1318.01,0,0.365661,9,0.117738,0.388962,0.046087,0.37101,7042,431934,0.187164,0.0766838,2.44072,151.309
13325,15460,1377,612,1030,32,33,33,0,0,0,25.527,27.598,31.151,0.380076,1.08113,-2.42804,2539.43,0,0.304863,9,0.106782,0.326029,0.0475272,0.351928,15460,423516,0.164257,0.0777266,2.11327,207.299
13389,16907,1309,484,1060,34,35,32,0,0,0,24.9068,31.0139,31.0287,0.595866,1.2452,2.57788,923.315,0,0.0517964,9,0.0481701,0.0689504,0,0.640306,16907,306549,0.0546115,0.0585141,0.933304,30.1005
14,7078,18,200,5,29,35,16,0,0,0,13.8775,25.5249,32.7058,0.839288,1.83929,-0.0148672,339.194,0,0.0475015,9,0.0439524,0.0520022,0,0.0531595,7078,145986,0.0479222,0.0237862,2.01471,17.5155
78,17124,38,709,16,33,35,33,0,0,0,25.1862,30.9597,31.1433,0.581542,1.22923,0.114516,866.889,0,0.0525165,9,0.0452126,0.0550626,0,0.0566572,17124,296376,0.0506243,0.0250308,2.02248,27.0261
142,17299,65,976,38,34,35,33,0,0,0,25.2558,31.0046,31.2827,0.580048,1.22762,-3.1144,871.709,0,0.0491474,9,0.0459327,0.0556799,0,0.0563485,17299,421677,0.0503908,0.0319689,1.57624,26.7211
206,17373,92,1001,60,34,35,34,0,0,0,25.3941,30.9917,31.2505,0.573243,1.22043,2.98484,877.546,0,0.0519764,9,0.046447,0.055937,0,0.0630867,17373,421603,0.050512,0.0321477,1.57124,26.8771
270,12007,713,1079,81,33,29,32,0,0,0,22.252,24.9278,32.7729,0.450731,1.12025,-1.37757,1681.82,0,0.272921,9,0.0936142,0.285086,0.0453669,0.479027,12007,426969,0.14007,0.0748544,1.87123,152.061
334,14417,473,1025,99,34,31,34,0,0,0,21.7599,29.9735,31.6745,0.687727,1.37747,-0.477122,1887.41,0,0.232904,9,0.0890878,0.277833,0.0456241,0.449219,14417,424559,0.130916,0.076938,1.70158,158.888
398,10008,399,978,109,31,26,33,0,0,0,20.4058,24.3331,29.6413,0.544742,1.19246,-2.94821,1171.25,0,0.255716,9,0.0816552,0.342386,0.0456498,0.444744,10008,428968,0.117031,0.0745132,1.57061,118.983
462,16876,155,283,112,34,34,33,0,0,0,24.635,31.0064,31.4522,0.607246,1.25863,-1.06591,935.938,0,0.0661729,9,0.0471157,0.10169,0,0.321657,16876,422100,0.0554597,0.0327858,1.69158,34.2697
526,9152,687,1041,120,28,23,32,0,0,0,20.0531,23.0808,28.3194,0.495128,1.15099,-2.74306,1325.44,0,0.234833,9,0.0964946,0.286912,0.0473986,0.412725,9152,429824,0.144825,0.0729546,1.98514,128.628
590,14362,797,149,126,32,29,33,0,0,0,23.7207,27.1409,32.3121,0.485959,1.14419,2.75275,1894.84,0,0.329913,9,0.0670216,0.385438,0,0.623074,14362,424614,0.131935,0.0709954,1.85836,233.946
654,5487,373,309,132,24,28,30,0,0,0,13.5787,21.9048,32.959,0.784683,1.61317,0.394485,653.504,0,0.19947,9,0.0823496,0.372219,0.0446725,0.487848,5487,433489,0.119101,0.0615439,1.93521,88.7441
718,16521,178,390,131,34,35,33,0,0,0,23.5247,31.4611,31.8929,0.663992,1.33736,0.354363,1187.65,0,0.152406,9,0.0510763,0.332536,0,0.576267,16521,422455,0.0718869,0.0352419,2.03981,97.0365
782,20155,243,1089,138,35,34,35,0,0,0,29.5055,30.4559,30.8407,0.247871,1.03221,0.0191327,2666.21,0,0.259419,9,0.0669444,0.308721,0,0.339454,20155,418821,0.132286,0.0809538,1.63409,219.343
846,7156,750,475,141,25,25,33,0,0,0,16.8552,21.0092,31.5535,0.596949,1.24645,-2.39018,1277.58,0,0.262788,9,0.11388,0.385567,0.0469871,0.686778,7156,431820,0.178533,0.0823883,2.16696,157.422
910,4822,439,854,145,26,16,29,0,0,0,12.3672,21.4124,27.2344,0.81634,1.73139,0.232266,1071.24,0,0.484916,9,0.135689,0.573901,0.0471929,0.426485,4822,434154,0.222158,0.0725963,3.06018,172.293
974,7008,813,785,150,28,23,32,0,0,0,15.863,23.9426,27.9278,0.749024,1.50934,-3.08389,1351.24,0,0.365404,9,0.121416,0.404521,0.0484531,0.429725,7008,431968,0.192814,0.0827864,2.32905,162.868
1038,12384,748,866,154,30,29,33,0,0,0,24.3647,25.081,30.6501,0.237287,1.0294,-3.03455,2045.03,0,0.297997,9,0.107991,0.348404,0.0499961,0.559525,12384,426592,0.165135,0.116058,1.42287,176.048
1102,11076,348,1138,158,30,27,32,0,0,0,22.0965,25.0244,29.2947,0.469374,1.1325,2.86419,1439.15,0,0.252475,9,0.088882,0.297842,0.0466271,0.367873,11076,427900,0.129935,0.0765771,1.69678,145.185
1166,9309,710,589,163,29,24,33,0,0,0,19.3791,21.47,32.5915,0.430451,1.10789,-0.100091,1645.21,0,0.283183,9,0.112954,0.37564,0.0477587,0.559499,9309,429667,0.176734,0.0765197,2.30965,178.716
1230,8816,755,176,168,27,24,33,0,0,0,18.2357,22.9106,30.2277,0.605363,1.25636,2.59654,1407.19,0,0.283774,9,0.103773,0.362626,0.0473729,0.580974,8816,430160,0.159618,0.0828083,1.92756,154.58
1294,11210,744,918,170,31,28,32,0,0,0,21.6515,25.9692,29.3022,0.552157,1.19941,-0.430504,1679.79,0,0.296119,9,0.100147,0.318365,0.049096,0.447702,11210,427766,0.149847,0.0977579,1.53284,160.4
1358,7606,812,317,175,28,25,33,0,0,0,15.5142,25.3993,29.5128,0.791774,1.63716,-0.42792,1336.26,0,0.307512,9,0.114163,0.421752,0.0496361,0.543991,7606,431370,0.175686,0.0909032,1.93267,156.736
1422,20097,915,516,180,34,33,35,0,0,0,29.4341,30.2794,31.0877,0.234643,1.02872,1.78318,2376.75,0,0.330967,9,0.0609264,0.339454,0,0.524317,20097,418879,0.118264,0.0684938,1.72664,218.367
1486,19639,254,877,183,33,33,35,0,0,0,28.7289,30.1724,31.2144,0.305607,1.05025,-2.85114,2644.61,0,0.29221,9,0.0686933,0.404238,0,0.443664,19639,419337,0.134661,0.0660177,2.03978,267.295
1550,10619,478,587,187,33,31,31,0,0,0,21.2699,25.0782,30.6173,0.529768,1.17905,0.597438,1819.49,0,0.263354,9,0.111334,0.359566,0.0506134,0.55613,10619,428357,0.171343,0.0933464,1.83556,199.834
1614,13791,845,703,193,32,28,35,0,0,0,21.3156,28.1608,33.256,0.653502,1.32113,2.98741,2679.23,0,0.303886,9,0.122264,0.331456,0.048736,0.461693,13791,425185,0.194273,0.0912676,2.12861,220.958
1678,6919,435,387,197,30,17,32,0,0,0,14.4207,25.6108,28.2026,0.826409,1.77598,-0.153152,1314.14,0,0.397757,9,0.120464,0.418821,0.049276,0.61613,6919,432057,0.189932,0.102079,1.86064,167.428
1742,14550,374,882,198,33,30,32,0,0,0,22.7896,29.2017,30.9485,0.625256,1.28136,-2.10319,3064.38,0,0.393977,9,0.132269,0.413034,0.0516678,0.444873,14550,424426,0.21061,0.0947986,2.22166,293.206
1806,10407,592,105,203,32,27,35,0,0,0,19.193,23.4854,34.5808,0.57631,1.22364,-2.71917,2161.96,0,0.263534,9,0.129234,0.512821,0.0481444,0.567343,10407,428569,0.207741,0.0840048,2.47297,216.626
1870,10466,447,93,210,32,28,31,0,0,0,19.0068,26.7924,30.0287,0.704797,1.40962,-2.42037,1935.24,0,0.292904,9,0.117584,0.498675,0.0474243,0.5461,10466,428510,0.184907,0.0889359,2.0791,199.782
1934,9788,495,783,213,32,22,33,0,0,0,17.3807,25.4375,32.8967,0.730165,1.46355,-3.00755,1693.17,0,0.32068,9,0.112466,0.375074,0.050099,0.49955,9788,429188,0.172984,0.106329,1.62688,172.274
1998,17472,885,852,217,33,33,33,0,0,0,25.7867,29.4076,32.1168,0.480723,1.14042,-3.13654,3230.1,0,0.224082,9,0.117738,0.343081,0.0505105,0.367358,17472,421504,0.184872,0.102238,1.80825,244.95
2062,13546,902,86,221,33,31,33,0,0,0,23.4336,27.3097,30.5024,0.513539,1.16541,-2.95172,1932.99,0,0.324769,9,0.0976519,0.426665,0.0508191,0.510017,13546,425430,0.142698,0.100569,1.4189,177.484
2126,20577,941,143,226,35,34,35,0,0,0,29.4819,30.6199,31.2833,0.270089,1.0386,3.01659,2449.39,0,0.203482,9,0.0599491,0.33696,0,0.446365,20577,418399,0.119035,0.0837833,1.42075,210.74
2190,18583,917,368,230,33,32,35,0,0,0,26.653,30.4691,31.8893,0.484568,1.14318,-2.75545,2290.45,0,0.28182,9,0.0625723,0.385824,0,0.458324,18583,420393,0.123255,0.0783989,1.57216,243.935
2254,16415,990,733,236,34,34,33,0,0,0,23.4302,31.1088,32.0516,0.657826,1.32772,-1.72294,2116.3,0,0.250932,9,0.0693877,0.325849,0,0.376128,16415,422561,0.128925,0.0643241,2.0043,178.946
2318,13814,454,681,238,30,28,34,0,0,0,23.5662,25.1331,32.9325,0.34756,1.06649,-0.127835,2319.89,0,0.294242,9,0.109817,0.365867,0.050742,0.400458,13814,425162,0.167937,0.089755,1.87106,201.865
2382,10201,411,586,244,32,25,32,0,0,0,18.6469,26.2509,30.1131,0.703864,1.40779,-2.81894,1616.55,0,0.329861,9,0.106268,0.335622,0.0529795,0.46555,10201,428775,0.15847,0.101175,1.56629,156.064
2446,14108,859,1003,250,32,29,32,0,0,0,22.9205,28.3908,30.5964,0.590113,1.23867,0.0367601,1901.67,0,0.208497,9,0.0957488,0.242857,0.055757,0.333822,14108,424868,0.134793,0.106617,1.26428,137.186
2510,20135,952,741,253,34,33,34,0,0,0,29.776,30.2013,30.7221,0.16722,1.01428,0.180867,2829.65,0,0.288558,9,0.072551,0.324743,0,0.47198,20135,418841,0.140534,0.115974,1.21177,194.39
